1989/06/07,BP,0.125
1989/06/08,BP,0.03125
1989/06/09,BP,-0.09375
1989/06/12,BP,0
1989/06/13,BP,-0.09375
1989/06/14,BP,-0.0625
1989/06/15,BP,0.1875
1989/06/16,BP,-0.0625
1989/06/19,BP,0.0625
1989/06/20,BP,-0.0625
1989/06/21,BP,0.09375
1989/06/22,BP,0.09375
1989/06/23,BP,0.09375
1989/06/26,BP,-0.09375
1989/06/27,BP,0.3125
1989/06/28,BP,0.03125
1989/06/29,BP,-0.25
1989/06/30,BP,0
1989/07/03,BP,0.3125
1989/07/05,BP,0.125
1989/07/06,BP,0
1989/07/07,BP,0.25
1989/07/10,BP,-0.03125
1989/07/11,BP,0.21875
1989/07/12,BP,0
1989/07/13,BP,-0.03125
1989/07/14,BP,-0.125
1989/07/17,BP,0.1875
1989/07/18,BP,0
1989/07/19,BP,0.21875
1989/07/20,BP,-0.03125
1989/07/21,BP,0
1989/07/24,BP,-0.125
1989/07/25,BP,-0.0625
1989/07/26,BP,0.125
1989/07/27,BP,0.09375
1989/07/28,BP,-0.09375
1989/07/31,BP,0
1989/08/01,BP,-0.0625
1989/08/02,BP,-0.03125
1989/08/03,BP,-0.28125
1989/08/04,BP,0.03125
1989/08/07,BP,0
1989/08/08,BP,0.0625
1989/08/09,BP,-0.0625
1989/08/10,BP,-0.03125
1989/08/11,BP,-0.21875
1989/08/14,BP,-0.125
1989/08/15,BP,-0.0625
1989/08/16,BP,0.125
1989/08/17,BP,-0.21875
1989/08/18,BP,0.125
1989/08/21,BP,-0.34375
1989/08/22,BP,0.03125
1989/08/23,BP,0.15625
1989/08/24,BP,0.1875
1989/08/25,BP,0.1875
1989/08/28,BP,-0.03125
1989/08/29,BP,0.03125
1989/08/30,BP,0.03125
1989/08/31,BP,-0.09375
